EDULIT_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",COK,Cook Islands,2014,2014,9.80158,+,National Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",COK,Cook Islands,2015,2015,8.96328,‡,UIS Estimation
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",COK,Cook Islands,2016,2016,8.92284,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",GRC,Greece,2013,2013,7.88278,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",GRC,Greece,2014,2014,9.20858,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",GRC,Greece,2015,2015,8.0053,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",GRC,Greece,2016,2016,8.16018,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",TUV,Tuvalu,2014,2014,9.23567,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",TUV,Tuvalu,2015,2015,12.71491,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",TUV,Tuvalu,2016,2016,13.0698,+,National Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SYR,Syrian Arab Republic,2012,2012,16.47689,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SYR,Syrian Arab Republic,2013,2013,44.96242,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",LTU,Lithuania,2012,2012,1.0026,+,National Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",LTU,Lithuania,2013,2013,0.83704,+,National Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",LTU,Lithuania,2014,2014,0.85366,+,National Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",LTU,Lithuania,2015,2015,0.80897,+,National Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",LTU,Lithuania,2016,2016,0.84668,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SLV,El Salvador,2012,2012,12.39058,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SLV,El Salvador,2013,2013,12.7786,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SLV,El Salvador,2014,2014,14.45184,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SLV,El Salvador,2015,2015,16.82174,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SLV,El Salvador,2016,2016,18.61004,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",SLV,El Salvador,2017,2017,22.63816,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",PRT,Portugal,2013,2013,1.20929,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",PRT,Portugal,2014,2014,0.95501,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",PRT,Portugal,2015,2015,1.30923,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",PRT,Portugal,2016,2016,1.76723,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",NPL,Nepal,2012,2012,17.59323,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",NPL,Nepal,2014,2014,23.09021,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",NPL,Nepal,2015,2015,21.38716,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",NPL,Nepal,2016,2016,16.3886,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",NPL,Nepal,2017,2017,16.62832,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",EST,Estonia,2012,2012,3.3292,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",EST,Estonia,2013,2013,3.85381,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",EST,Estonia,2014,2014,4.94957,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",EST,Estonia,2015,2015,4.62517,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",EST,Estonia,2016,2016,4.01263,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",DMA,Dominica,2015,2015,5.5117,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",DMA,Dominica,2016,2016,3.71891,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ALB,Albania,2013,2013,9.57359,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ALB,Albania,2014,2014,8.59685,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ALB,Albania,2015,2015,8.1621,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ALB,Albania,2016,2016,8.45777,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",ALB,Albania,2017,2017,6.86466,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",TCD,Chad,2015,2015,52.8692,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",TCD,Chad,2016,2016,54.99184,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SWE,Sweden,2012,2012,4.04685,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SWE,Sweden,2013,2013,2.70111,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SWE,Sweden,2014,2014,2.06275,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SWE,Sweden,2015,2015,0.75545,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SWE,Sweden,2016,2016,0.69026,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",HRV,Croatia,2012,2012,4.62927,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",HRV,Croatia,2013,2013,5.27483,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",HRV,Croatia,2014,2014,5.96425,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",HRV,Croatia,2015,2015,6.99509,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",HRV,Croatia,2016,2016,8.07808,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",SWE,Sweden,2012,2012,4.00891,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",SWE,Sweden,2013,2013,2.58307,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",SWE,Sweden,2014,2014,1.98815,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",SWE,Sweden,2015,2015,0.63678,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",SWE,Sweden,2016,2016,0.14735,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SUR,Suriname,2012,2012,20.21033,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SUR,Suriname,2013,2013,19.51171,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SUR,Suriname,2014,2014,18.53882,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",SUR,Suriname,2015,2015,15.83723,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",ARE,United Arab Emirates,2016,2016,6.4324,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",OMN,Oman,2012,2012,3.9694,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",OMN,Oman,2013,2013,3.64773,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",OMN,Oman,2015,2015,3.6121,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",OMN,Oman,2016,2016,2.57005,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",OMN,Oman,2017,2017,4.22952,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",IRL,Ireland,2012,2012,0.13876,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",IRL,Ireland,2014,2014,0.24517,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",IRL,Ireland,2016,2016,0.02692,+,National Estimation
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",FIN,Finland,2012,2012,3.52035,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",FIN,Finland,2013,2013,2.55091,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",FIN,Finland,2014,2014,2.31687,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",FIN,Finland,2015,2015,1.99096,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",FIN,Finland,2016,2016,1.66293,,
ROFST_1T3_F_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, female (%)",BGD,Bangladesh,2017,2017,13.71993,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",GRC,Greece,2013,2013,7.27297,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",GRC,Greece,2014,2014,8.72993,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",GRC,Greece,2015,2015,7.50628,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",GRC,Greece,2016,2016,7.79294,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",EST,Estonia,2012,2012,3.61621,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",EST,Estonia,2013,2013,4.19162,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",EST,Estonia,2014,2014,5.27209,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",EST,Estonia,2015,2015,5.04939,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",EST,Estonia,2016,2016,4.45549,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",VCT,Saint Vincent and the Grenadines,2013,2013,6.82901,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",VCT,Saint Vincent and the Grenadines,2015,2015,5.95394,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",VCT,Saint Vincent and the Grenadines,2016,2016,4.45712,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",VCT,Saint Vincent and the Grenadines,2017,2017,3.54675,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",CPV,Cabo Verde,2012,2012,17.77282,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",CPV,Cabo Verde,2013,2013,18.50473,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",CPV,Cabo Verde,2014,2014,19.25509,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",CPV,Cabo Verde,2015,2015,19.87377,,
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",CPV,Cabo Verde,2016,2016,20.49985,‡,UIS Estimation
ROFST_1T3_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, both sexes (%)",CPV,Cabo Verde,2017,2017,20.54659,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2012,2012,4.84346,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2013,2013,2.51882,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2014,2014,1.16524,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2015,2015,0.75543,,
ROFST_1T3_M_CP,"Rate of out-of-school children, adolescents and youth of primary and secondary school age, male (%)",GBR,United Kingdom of Great Britain and Northern Ireland,2016,2016,0.88329,,
